ApplNo	ProductNo	TECode	TESequence	ProductMktStatus
075154	002	AP	1	1
075155	001	AB	1	1
075155	002	AB	1	1
075155	003	AB	1	1
075160	001	AP	1	1
075163	001	AT1	1	1
075164	001	AP	1	1
075164	002	AP	1	1
075165	001	AB	1	1
075165	002	AB	1	1
075172	001	AB	1	1
075178	001	AB	1	1
075178	002	AB	1	1
075178	003	AB	1	1
075178	004	AB	1	1
075180	001	AB	1	1
075180	002	AB	1	1
075182	001	AB2	1	1
075182	002	AB2	1	1
075182	003	AB2	1	1
075182	004	AB	1	1
075182	005	AB	1	1
075182	006	AB2	1	1
075183	001	AA	1	1
075184	001	AP	1	1
075185	001	AB	1	1
075185	002	AB	1	1
075185	003	AB	1	1
075188	001	AB	1	1
075189	001	AB	1	1
075189	002	AB	1	1
075190	001	AP	1	1
075191	001	AB	1	1
075196	001	AP	1	1
075203	001	AB	1	1
075203	002	AB	1	1
075205	001	AT	1	1
075206	001	AP	1	1
075206	002	AP	1	1
075206	003	AP	1	1
075206	004	AP	1	1
075207	001	AB1	1	1
075207	002	AB1	1	1
075207	003	AB	1	1
075208	001	AB	1	1
075208	002	AB	1	1
075211	001	AB	1	1
075211	002	AB	1	1
075213	001	AB	1	1
075215	001	AB	1	1
075215	002	AB	1	1
075215	003	AB	1	1
075219	001	AB	1	1
075220	001	AP	1	1
075221	001	AP	1	1
075224	001	AT	1	1
075225	001	AN	1	1
075227	001	AB	1	1
075227	002	AB	1	1
075229	001	AB	1	1
075231	001	AB	1	1
075233	001	AB2	1	1
075237	001	AB1	1	1
075237	002	AB1	1	1
075237	003	AB1	1	1
075237	004	AB1	1	1
075239	001	AP	1	1
075240	001	AP	1	1
075241	001	AP	1	1
075243	001	AP	1	1
075243	002	AP	1	1
075245	001	AB1	1	1
075245	002	AB1	1	1
075245	003	AB	1	1
075247	001	AP	1	1
075247	002	AP	1	1
075252	001	AB	1	1
075252	002	AB	1	1
075252	003	AB	1	1
075252	004	AB	1	1
075256	002	AB	1	1
075259	001	AP	1	1
075259	002	AP	1	1
075264	001	AB	1	1
075265	001	AB1	1	1
075269	001	AB1	1	1
075269	002	AB1	1	1
075270	001	AB	1	1
075270	002	AB	1	1
075270	003	AB	1	1
075271	001	AN	1	1
075272	001	AB	1	1
075272	002	AB	1	1
075272	003	AB	1	1
075273	001	AB	1	1
075274	001	AB	1	1
075276	001	AB	1	1
075279	001	AB	1	1
075280	001	AB	1	1
075280	002	AB	1	1
075281	002	AB	1	1
075281	003	AB	1	1
075282	001	AT	1	1
075284	001	AB	1	1
075288	002	AB	1	1
075289	001	AB2	1	1
075289	002	AB2	1	1
075290	001	AP	1	1
075290	003	AP	1	1
075293	001	AP	1	1
075293	002	AP	1	1
075295	001	AB	1	1
075295	002	AB	1	1
075295	003	AB	1	1
075295	004	AB	1	1
075295	005	AB	1	1
075298	001	AB	1	1
075300	001	AB	1	1
075300	002	AB	1	1
075300	003	AB	1	1
075303	001	AP	1	1
075305	001	AO	1	1
075311	001	AB	1	1
075311	002	AB	1	1
075315	001	AB	1	1
075315	002	AB	1	1
075317	001	AB	1	1
075317	002	AB	1	1
075317	003	AB	1	1
075317	004	AB	1	1
075319	001	AB	1	1
075321	001	AB	1	1
075323	001	AT	1	1
075324	001	AP	1	1
075324	002	AP	1	1
075325	001	AB2	1	1
075331	001	AB	1	1
075337	001	AB	1	1
075337	002	AB	1	1
075339	001	AB	1	1
075340	001	AB	1	1
075346	001	AN	1	1
075347	001	AB	1	1
075347	002	AB	1	1
075347	003	AB	1	1
075350	001	AB	1	1
075350	002	AB	1	1
075350	003	AB	1	1
075352	001	AB	1	1
075356	001	AB	1	1
075356	002	AB	1	1
075356	003	AB	1	1
075356	004	AB	1	1
075360	001	AB	1	1
075360	002	AB	1	1
075360	003	AB	1	1
075361	001	AB	1	1
075363	001	AT	1	1
075366	001	AB1	1	1
075366	002	AB1	1	1
075366	003	AB1	1	1
075366	004	AB1	1	1
075368	001	AB	1	1
075371	001	AP	1	1
075371	002	AP	1	1
075373	001	AB	1	1
075374	001	AB	1	1
075379	001	AA	1	1
075382	001	AB	1	1
075382	002	AB	1	1
075383	001	AP	1	1
075386	001	AT	1	1
075387	001	AP	1	1
075389	001	AB	1	1
075390	001	AB	1	1
075390	002	AB	1	1
075391	001	AT	1	1
075393	001	AO	1	1
075393	002	AO	1	1
075395	001	AB	1	1
075395	002	AB	1	1
075395	003	AB	1	1
075401	001	AB4	1	1
075401	002	AB4	1	1
075401	003	AB4	1	1
075401	004	AB4	1	1
075401	005	AB4	1	1
075405	001	AP	1	1
075407	001	AB	1	1
075410	001	AB	1	1
075410	002	AB	1	1
075410	003	AB	1	1
075416	001	AB	1	1
075416	002	AB	1	1
075416	003	AB	1	1
075417	001	AB	1	1
075417	002	AB	1	1
075417	003	AB	1	1
075417	004	AB	1	1
075417	005	AB	1	1
075419	001	AB	1	1
075419	002	AB	1	1
075421	001	AP	1	1
075421	002	AP	1	1
075423	001	AB	1	1
075423	002	AB	1	1
075423	003	AB	1	1
075424	001	AB	1	1
075424	002	AB	1	1
075429	001	AB1	1	1
075429	002	AB1	1	1
075429	003	AB1	1	1
075429	004	AB1	1	1
075430	001	AB2	1	1
075431	001	AP	1	1
075435	001	AB	1	1
075435	002	AB	1	1
075435	003	AB	1	1
075440	001	AO	1	1
075440	002	AO	1	1
075442	001	AB	1	1
075442	002	AB	1	1
075442	003	AB	1	1
075451	001	AB	1	1
075451	002	AB	1	1
075451	003	AB	1	1
075452	001	AB1	1	1
075452	002	AB1	1	1
075452	003	AB	1	1
075458	001	AP	1	1
075459	001	AB	1	1
075459	002	AB	1	1
075463	001	AB	1	1
075464	001	AB1	1	1
075464	002	AB1	1	1
075465	001	AB1	1	1
075465	002	AB1	1	1
075465	003	AB	1	1
075467	001	AB	1	1
075467	002	AB	1	1
075467	003	AB	1	1
075467	004	AB	1	1
075471	001	AP	1	1
075476	001	AT	1	1
075478	002	AB	1	1
075479	001	AB	1	1
075479	002	AB	1	1
075479	003	AB	1	1
075479	004	AB	1	1
075480	001	AB	1	1
075480	002	AB	1	1
075480	003	AB	1	1
075480	004	AB	1	1
075481	001	AP	1	1
075483	001	AB	1	1
075483	002	AB	1	1
075483	003	AB	1	1
075483	004	AB	1	1
075486	001	AP	1	1
075488	001	AP	1	1
075491	001	AB	1	1
075491	002	AB	1	1
075492	001	AB	1	1
075493	001	AP	1	1
075494	001	AP	1	1
075494	002	AP	1	1
075496	001	AB	1	1
075496	002	AB	1	1
075498	001	AB	1	1
075498	002	AB	1	1
075498	003	AB	1	1
075498	004	AB	1	1
075499	001	AB	1	1
075500	001	AB1	1	1
075500	002	AB1	1	1
075500	003	AB1	1	1
075500	004	AB1	1	1
075502	001	AB	1	1
075503	001	AT	1	1
075504	001	AB	1	1
075504	002	AB	1	1
075504	003	AB	1	1
075504	004	AB	1	1
075506	001	AA	1	1
075508	001	BX	1	1
075509	001	AB	1	1
075509	002	AB	1	1
075509	003	AB	1	1
075509	004	AB	1	1
075511	001	AB	1	1
075511	002	AB	1	1
075514	001	AA	1	1
075517	001	AB	1	1
075520	001	AB	1	1
075520	002	AB	1	1
075520	003	AB	1	1
075520	004	AB	1	1
075522	001	AB	1	1
075523	001	AB	1	1
075524	001	AP	1	1
075526	001	AB	1	1
075528	001	AB	1	1
075529	001	AB	1	1
075530	001	AP	1	1
075536	001	AB	1	1
075536	002	AB	1	1
075536	003	AB	1	1
075536	004	AB	1	1
075541	001	AB	1	1
075541	002	AB	1	1
075546	001	AT	1	1
075548	001	AB	1	1
075548	002	AB	1	1
075549	001	AP	1	1
075549	002	AP	1	1
075551	001	AB	1	1
075551	002	AB	1	1
075551	003	AB	1	1
075552	001	AB	1	1
075553	001	AB	1	1
075562	001	AN	1	1
075563	001	AB1	1	1
075563	002	AB1	1	1
075563	003	AB1	1	1
075563	004	AB1	1	1
075567	001	AP	1	1
075568	001	AB	1	1
075570	001	AB	1	1
075575	001	AB	1	1
075576	001	AB	1	1
075576	002	AB	1	1
075576	003	AB	1	1
075577	001	AB1	1	1
075577	002	AB1	1	1
075578	001	AP	1	1
075579	001	AB	1	1
075579	002	AB	1	1
075579	003	AB	1	1
075580	001	AB	1	1
075580	002	AB	1	1
075580	003	AB	1	1
075580	004	AB	1	1
075581	001	AB	1	1
075584	001	AB	1	1
075584	002	AB	1	1
075585	001	AN	1	1
075589	001	AB	1	1
075591	001	AP	1	1
075592	001	AB	1	1
075593	001	AB	1	1
075593	002	AB	1	1
075593	003	AB	1	1
075593	004	AB	1	1
075597	001	AB	1	1
075600	001	AT	1	1
075602	001	AB	1	1
075604	001	AB1	1	1
075604	002	AB1	1	1
075606	001	AA	1	1
075611	001	AB	1	1
075611	002	AB	1	1
075614	001	AB	1	1
075614	002	AB	1	1
075614	003	AB	1	1
075614	004	AB	1	1
075616	001	AB	1	1
075616	002	AB	1	1
075618	001	AB	1	1
075622	001	AP	1	1
075624	001	AB	1	1
075624	002	AB	1	1
075629	001	AB	1	1
075629	002	AB	1	1
075630	001	AT	1	1
075633	001	AB2	1	1
075634	001	AP	1	1
075636	001	AB	1	1
075636	002	AB	1	1
075636	003	AB	1	1
075638	001	AB	1	1
075640	001	AB	1	1
075643	001	AB	1	1
075643	002	AB	1	1
075644	001	AB	1	1
075644	002	AB	1	1
075647	001	AB	1	1
075647	002	AB	1	1
075651	001	AP	1	1
075657	001	AB	1	1
075657	002	AB	1	1
075657	003	AB	1	1
075657	004	AB	1	1
075658	001	AB1	1	1
075658	002	AB1	1	1
075659	001	AB1	1	1
075660	001	AP	1	1
075660	002	AP	1	1
075660	003	AP	1	1
075664	001	AN	1	1
075665	001	AB	1	1
075665	002	AB	1	1
075665	003	AB	1	1
075666	001	AB	1	1
075668	001	AB	1	1
075668	002	AB	1	1
075671	001	AB	1	1
075673	001	AB	1	1
075677	001	AB	1	1
075679	001	AB	1	1
075679	002	AB	1	1
075679	003	AB	1	1
075681	001	AB	1	1
075682	001	AB	1	1
075682	002	AB	1	1
075682	003	AB	1	1
075684	001	AP	1	1
075685	001	AB	1	1
075685	002	AB	1	1
075685	003	AB	1	1
075687	001	AB	1	1
075689	001	AP	1	1
075693	001	AN	1	1
075694	001	AB	1	1
075694	002	AB	1	1
075704	001	AB	1	1
075704	002	AB	1	1
075709	001	AP	1	1
075710	001	AB	1	1
075710	002	AB	1	1
075710	003	AB	1	1
075710	004	AB	1	1
075710	005	AB	1	1
075712	001	AB	1	1
075713	001	AB	1	1
075713	002	AB	1	1
075713	003	AB	1	1
075714	001	AB	1	1
075716	001	AB	1	1
075716	002	AB	1	1
075716	003	AB	1	1
075716	004	AB	1	1
075718	001	AB	1	1
075718	002	AB	1	1
075720	001	AT	1	1
075725	001	AB1	1	1
075725	002	AB1	1	1
075725	003	AB1	1	1
075725	004	AB1	1	1
075727	001	AB	1	1
075727	002	AB	1	1
075731	001	AB	1	1
075731	002	AB	1	1
075731	003	AB	1	1
075735	001	AB	1	1
075739	001	AP	1	1
075742	001	AB	1	1
075742	002	AB	1	1
075743	001	AB	1	1
075743	002	AB	1	1
075743	003	AB	1	1
075743	004	AB	1	1
075743	005	AB	1	1
075743	006	AB	1	1
075747	001	AB	1	1
075747	002	AB	1	1
075747	003	AB	1	1
075749	001	AP	1	1
075750	001	AB	1	1
075750	002	AB	1	1
075750	003	AB	1	1
075750	004	AB	1	1
075751	001	AB	1	1
075752	001	AB	1	1
075752	002	AB	1	1
075752	003	AB	1	1
075752	004	AB	1	1
075752	005	AB	1	1
075752	006	AB	1	1
075753	001	AB	1	1
075753	002	AB	1	1
075753	003	AB	1	1
075755	001	AB	1	1
075755	002	AB	1	1
075757	001	AB	1	1
075757	002	AB	1	1
075759	001	AB	1	1
075761	001	AP	1	1
075764	001	AP	1	1
075765	001	AB	1	1
075765	002	AB	1	1
075768	001	AB	1	1
075768	002	AB	1	1
075768	003	AB	1	1
075773	001	AP	1	1
075773	002	AP	1	1
075774	001	AB	1	1
075776	001	AB	1	1
075776	002	AB	1	1
075776	003	AB	1	1
075780	001	AB	1	1
075782	001	AA	1	1
075784	001	AP	1	1
075784	002	AP	1	1
075785	001	AB	1	1
075785	002	AB	1	1
075785	003	AB	1	1
075786	001	AB	1	1
075786	002	AB	1	1
075788	001	AB	1	1
075788	002	AB	1	1
075792	001	AP	1	1
075795	001	AB	1	1
075795	002	AB	1	1
075796	001	AB1	1	1
075797	001	AB	1	1
075798	001	AB	1	1
075798	002	AB	1	1
075800	001	AB	1	1
075800	002	AB	1	1
075803	002	AB2	1	1
075804	001	AB	1	1
075805	001	AB	1	1
075805	002	AB	1	1
075806	001	AB	1	1
075806	002	AB	1	1
075808	001	AB	1	1
075809	002	AB	1	1
075811	001	AP	1	1
075812	001	AP	1	1
075812	002	AP	1	1
075813	001	AP	1	1
075817	001	AB	1	1
075817	002	AB	1	1
075817	003	AB	1	1
075817	004	AB	1	1
075819	001	AA	1	1
075820	001	AB	1	1
075824	001	AB	1	1
075825	001	AP	1	1
075826	001	AP	1	1
075828	001	AB	1	1
075828	002	AB	1	1
075828	003	AB	1	1
075831	001	AB	1	1
075831	002	AB	1	1
075834	001	AP	1	1
075834	002	AP	1	1
075835	001	AN	1	1
075837	001	AP	1	1
075840	001	AB	1	1
075840	002	AB	1	1
075841	001	AP	1	1
075841	002	AP	1	1
075841	003	AP	1	1
075844	001	AB	1	1
075845	001	AB	1	1
075846	001	AB	1	1
075849	001	AB	1	1
075855	001	AB	1	1
075856	001	AP	1	1
075856	002	AP	1	1
075857	001	AP	1	1
075857	002	AP	1	1
075858	001	AP	1	1
075860	001	AB	1	1
075861	001	AP	1	1
075863	001	AB	1	1
075866	002	AB	1	1
075868	001	AB	1	1
075868	002	AB	1	1
075868	003	AB	1	1
075872	001	AB	1	1
075873	001	AA	1	1
075876	001	AB	1	1
075876	002	AB	1	1
075876	003	AB	1	1
075882	001	AB	1	1
075882	002	AB	1	1
075882	003	AB	1	1
075883	001	AB	1	1
075885	001	AP	1	1
075885	002	AP	1	1
075888	001	AB	1	1
075888	002	AB	1	1
075888	003	AB	1	1
075889	001	AB	1	1
075889	002	AB	1	1
075889	003	AB	1	1
075890	001	AB	1	1
075890	002	AB	1	1
075890	003	AB	1	1
075893	001	AB	1	1
075893	002	AB	1	1
075893	003	AB	1	1
075895	001	AN	1	1
075896	001	AB	1	1
075896	002	AB	1	1
075896	003	AB	1	1
075897	001	AB	1	1
075897	002	AB	1	1
075897	003	AB	1	1
075902	001	AB	1	1
075902	002	AB	1	1
075902	003	AB	1	1
075906	001	AO	1	1
075907	001	AB	1	1
075909	001	AB	1	1
075909	002	AB	1	1
075910	001	AB	1	1
075913	001	AB1	1	1
075913	002	AB1	1	1
075914	001	AB2	1	1
075919	001	AB	1	1
075920	001	AA	1	1
075927	001	AB	1	1
075927	002	AB	1	1
075927	003	AB	1	1
075929	001	AB	1	1
075932	001	AB1	1	1
075932	002	AB1	1	1
075932	003	AB1	1	1
075935	001	AB	1	1
075935	002	AB	1	1
075935	003	AB	1	1
075936	001	AP	1	1
075938	001	AB	1	1
075938	002	AB	1	1
075938	003	AB	1	1
075940	001	AP	1	1
075941	001	AP	1	1
075944	001	AB	1	1
075944	002	AB	1	1
075944	003	AB	1	1
075944	004	AB	1	1
075944	005	AB	1	1
075944	006	AB	1	1
075945	001	AB	1	1
075945	002	AB	1	1
075945	003	AB	1	1
075948	001	AB	1	1
075951	001	AB	1	1
075953	001	AB	1	1
075955	001	AP	1	1
075957	001	AP	1	1
075957	002	AP	1	1
075957	003	AP	1	1
075958	001	AA	1	1
075959	001	AP	1	1
075959	002	AP	1	1
075961	001	AB	1	1
075961	002	AB	1	1
075961	003	AB	1	1
075964	001	AB	1	1
075965	001	AB	1	1
075965	002	AB	1	1
075965	003	AB	1	1
075967	001	AB	1	1
075967	002	AB	1	1
075967	003	AB	1	1
075969	001	AB	1	1
075969	002	AB	1	1
075969	003	AB	1	1
075972	001	AB	1	1
075972	002	AB	1	1
075972	003	AB	1	1
075973	001	AB	1	1
075973	002	AB	1	1
075973	003	AB	1	1
075976	001	AB	1	1
075976	002	AB	1	1
075976	003	AB	1	1
075977	001	AB	1	1
075978	001	AB	1	1
075978	002	AB	1	1
075978	003	AB	1	1
075980	001	AB	1	1
075981	001	AB	1	1
075982	001	AB	1	1
075983	001	AB	1	1
075984	001	AB	1	1
075984	002	AB	1	1
075984	003	AB	1	1
075985	001	AB	1	1
075985	002	AB	1	1
075985	003	AB	1	1
075986	001	AB	1	1
075987	001	AB	1	1
075988	001	AA	1	1
075991	001	AB	1	1
075991	002	AB	1	1
075991	003	AB	1	1
075992	001	AP	1	1
075993	001	AA	1	1
075994	001	AB	1	1
075994	002	AB	1	1
075994	003	AB	1	1
075994	004	AB	1	1
075994	005	AB	1	1
075994	006	AB	1	1
075997	001	AB	1	1
075998	001	AB	1	1
075998	002	AB	1	1
075998	003	AB	1	1
076000	001	AB	1	1
076000	002	AB	1	1
076000	003	AB	1	1
076000	004	AB	1	1
076000	005	AB	1	1
076001	001	AB1	1	1
076001	002	AB1	1	1
076002	001	AB	1	1
076003	001	AB	1	1
076004	001	AB	1	1
076004	002	AB	1	1
076005	001	AB	1	1
076006	001	AB	1	1
076007	001	AB	1	1
076007	002	AB	1	1
076007	003	AB	1	1
076008	001	AB	1	1
076009	001	AB	1	1
076009	002	AB	1	1
076013	001	AP	1	1
076015	001	AA	1	1
076017	001	AB	1	1
076017	002	AB	1	1
076017	003	AB	1	1
076017	004	AB	1	1
076017	005	AB	1	1
076019	001	AP	1	1
076019	002	AP	1	1
076023	001	AB	1	1
076025	001	AB	1	1
076028	001	AP	1	1
076033	001	AB	1	1
076033	002	AB	1	1
076033	003	AB	1	1
076035	001	AP	1	1
076037	001	AB	1	1
076037	002	AB	1	1
076037	003	AB	1	1
076037	004	AB	1	1
076037	005	AB	1	1
076038	001	AB	1	1
076038	002	AB	1	1
076038	003	AB	1	1
076041	001	AB	1	1
076041	002	AB	1	1
076041	003	AB	1	1
076043	001	AB	1	1
076045	001	AB	1	1
076045	002	AB	1	1
076045	003	AB	1	1
076048	001	AB	1	1
076048	002	AB	1	1
076048	003	AB	1	1
076052	001	AB	1	1
076052	002	AB	1	1
076052	003	AB	1	1
076052	004	AB	1	1
076052	005	AB	1	1
076056	001	AB	1	1
076056	002	AB	1	1
076056	003	AB	1	1
076057	001	AB	1	1
076058	001	AA	1	1
076059	001	AB	1	1
076059	002	AB	1	1
076059	003	AB	1	1
076059	004	AB	1	1
076059	005	AB	1	1
076059	006	AB	1	1
076063	001	AB	1	1
076063	002	AB	1	1
076063	003	AB	1	1
076063	004	AB	1	1
076063	005	AB	1	1
076063	006	AB	1	1
076064	001	AB	1	1
076065	001	AB	1	1
076067	001	AB	1	1
076068	001	AP	1	1
076068	002	AP	1	1
076070	001	AB1	1	1
076071	001	AB	1	1
076071	002	AB	1	1
076071	003	AB	1	1
076071	004	AB	1	1
076071	005	AB	1	1
076071	006	AB	1	1
076075	001	AB	1	1
076077	001	AB	1	1
076077	002	AB	1	1
076077	003	AB	1	1
076077	004	AB	1	1
076078	001	AP	1	1
076078	002	AP	1	1
076081	001	AB	1	1
076087	001	AP	1	1
076087	003	AP	1	1
076089	002	AB	1	1
076089	003	AB	1	1
076089	004	AB	1	1
076092	001	AP	1	1
076092	002	AP	1	1
076092	003	AP	1	1
076093	003	AB	1	1
076095	001	AB	1	1
076095	002	AB	1	1
076096	001	AB	1	1
076100	001	AB	1	1
076102	001	AB	1	1
076102	002	AB	1	1
076102	003	AB	1	1
076102	004	AB	1	1
076102	005	AB	1	1
076102	006	AB	1	1
076103	001	AB	1	1
076104	001	AB	1	1
076105	001	AB	1	1
076109	001	AT	1	1
076110	001	AB	1	1
076110	002	AB	1	1
076110	003	AB	1	1
076110	004	AB	1	1
076112	001	AB	1	1
076112	002	AB	1	1
076112	003	AB	1	1
076113	001	AB	1	1
076113	002	AB	1	1
076113	003	AB	1	1
076118	001	AB	1	1
076118	002	AB	1	1
076118	003	AB	1	1
076118	004	AB	1	1
076119	001	AB	1	1
076119	002	AB	1	1
076119	003	AB	1	1
076122	001	AB	1	1
076122	002	AB	1	1
076122	003	AB	1	1
076124	001	AA	1	1
076126	002	AB	1	1
076126	003	AB	1	1
076126	004	AB	1	1
076128	001	AT	1	1
076130	002	AB	1	1
076130	003	AB	1	1
076131	001	AP	1	1
076132	001	AB	1	1
076133	001	AB	1	1
076133	002	AB	1	1
076135	001	AB	1	1
076135	002	AB	1	1
076135	003	AB	1	1
076137	001	AB	1	1
076137	002	AB	1	1
076137	003	AB	1	1
076139	001	AB	1	1
076139	002	AB	1	1
076139	003	AB	1	1
076140	001	AB1	1	1
076140	002	AB1	1	1
076140	003	AB1	1	1
076140	004	AB1	1	1
076141	001	AB	1	1
076143	001	AB	1	1
076143	002	AB	1	1
076145	001	AP	1	1
076145	002	AP	1	1
076150	001	AP	1	1
076152	001	AB	1	1
076153	001	AP	1	1
076153	002	AP	1	1
076157	001	AB	1	1
076157	002	AB	1	1
076157	003	AB	1	1
076159	001	AB	1	1
076159	002	AB	1	1
076161	001	AB	1	1
076161	002	AB	1	1
076161	003	AB	1	1
076161	004	AB	1	1
076164	001	AB	1	1
076164	002	AB	1	1
076164	003	AB	1	1
076166	001	AB	1	1
076166	002	AB	1	1
076166	003	AB	1	1
076171	001	AB	1	1
076172	001	AB1	1	1
076173	001	AB	1	1
076174	001	AB	1	1
076174	002	AB	1	1
076174	003	AB	1	1
076175	001	AB	1	1
076176	001	AB	1	1
076176	002	AB	1	1
076176	003	AB	1	1
076177	001	AB1	1	1
076178	001	AB	1	1
076178	002	AB	1	1
076180	001	AB	1	1
076180	002	AB	1	1
076180	003	AB	1	1
076182	001	AB	1	1
076182	002	AB	1	1
076182	003	AB	1	1
076183	001	AB	1	1
076183	002	AB	1	1
076183	003	AB	1	1
076185	001	AT	1	1
076187	001	AB1	1	1
076187	001	AB2	2	1
076187	001	AB3	3	1
076187	001	AB4	4	1
076187	002	AB1	1	1
076187	002	AB2	2	1
076187	002	AB3	3	1
076187	002	AB4	4	1
076187	003	AB1	1	1
076187	003	AB2	2	1
076187	003	AB3	3	1
076187	003	AB4	4	1
076187	004	AB1	1	1
076187	004	AB2	2	1
076187	004	AB3	3	1
076187	004	AB4	4	1
076187	005	AB1	1	1
076187	005	AB2	2	1
076187	005	AB3	3	1
076187	005	AB4	4	1
076187	006	AB1	1	1
076187	006	AB2	2	1
076187	006	AB3	3	1
076187	006	AB4	4	1
076187	007	AB1	1	1
076187	007	AB2	2	1
076187	007	AB3	3	1
076187	007	AB4	4	1
076187	008	AB1	1	1
076187	008	AB2	2	1
076187	008	AB3	3	1
076187	008	AB4	4	1
076187	009	AB1	1	1
076187	009	AB2	2	1
076187	009	AB3	3	1
076187	009	AB4	4	1
076187	010	AB1	1	1
076187	010	AB2	2	1
076187	010	AB3	3	1
076187	010	AB4	4	1
076187	011	AB1	1	1
076187	011	AB2	2	1
076187	011	AB3	3	1
076187	011	AB4	4	1
076187	012	AB1	1	1
076187	012	AB2	2	1
076187	012	AB3	3	1
076187	012	AB4	4	1
076191	001	AB	1	1
076191	002	AB	1	1
076191	003	AB	1	1
076192	001	AB	1	1
076194	001	AB	1	1
076194	002	AB	1	1
076194	003	AB	1	1
076201	001	AB	1	1
076203	001	AB	1	1
076204	001	AB	1	1
076204	002	AB	1	1
076207	001	AP	1	1
076207	002	AP	1	1
076209	001	AP	1	1
076209	002	AP	1	1
076211	001	AB	1	1
076211	002	AB	1	1
076211	003	AB	1	1
076211	004	AB	1	1
076212	001	AB	1	1
076212	002	AB	1	1
076214	001	AB2	1	1
076214	002	AB2	1	1
076214	003	AB2	1	1
076215	001	AB	1	1
076216	001	AB	1	1
076217	001	AP	1	1
076219	001	AB	1	1
076219	002	AB	1	1
076219	003	AB	1	1
076221	001	AB	1	1
076224	001	AB	1	1
076225	001	AB2	1	1
076226	001	AB	1	1
076226	002	AB	1	1
076226	003	AB	1	1
076226	004	AB	1	1
076228	001	AB	1	1
076228	002	AB	1	1
076228	003	AB	1	1
076228	004	AB	1	1
076228	005	AB	1	1
076228	006	AB	1	1
076229	001	AB	1	1
076230	001	AB	1	1
076230	002	AB	1	1
076230	003	AB	1	1
076231	001	AT	1	1
076232	001	AP	1	1
076237	001	AB	1	1
076238	001	AB	1	1
076242	001	AA	1	1
076243	001	AB	1	1
076243	002	AB	1	1
076246	001	AB	1	1
076246	002	AB	1	1
076250	001	AB	1	1
076252	001	AB	1	1
076252	002	AB	1	1
076252	003	AB	1	1
076254	001	AT	1	1
076255	001	AB	1	1
076255	002	AB	1	1
076255	003	AB	1	1
076255	004	AB	1	1
076256	001	AP	1	1
076256	002	AP	1	1
076257	001	AB1	1	1
076257	002	AB1	1	1
076257	003	AB1	1	1
076258	001	AB	1	1
076258	002	AB	1	1
076258	003	AB	1	1
076258	004	AB	1	1
076258	005	AB	1	1
076260	001	AT	1	1
076262	001	AB	1	1
076262	002	AB	1	1
076262	003	AB	1	1
076263	001	BX	1	1
076264	002	AB	1	1
076265	001	AB	1	1
076265	002	AB	1	1
076265	003	AB	1	1
076266	001	AP	1	1
076268	001	AB	1	1
076268	002	AB	1	1
076269	001	AB1	1	1
076271	002	AP	1	1
076273	001	AB	1	1
076274	001	AB	1	1
076274	002	AB	1	1
076276	001	AB	1	1
076276	002	AB	1	1
076277	001	AB	1	1
076278	001	AB	1	1
076278	002	AB	1	1
076278	003	AB	1	1
076280	001	AB	1	1
076280	002	AB	1	1
076281	001	AB	1	1
076281	002	AB	1	1
076284	001	AB	1	1
076284	002	AB	1	1
076286	001	AB	1	1
076286	002	AB	1	1
076288	001	AB	1	1
076288	002	AB	1	1
076288	003	AB	1	1
076288	004	AB	1	1
076288	005	AB	1	1
076288	006	AB	1	1
076290	001	AB	1	1
076291	001	AN	1	1
076294	001	AB	1	1
076295	001	AP	1	1
076300	001	AB	1	1
076303	001	AP	1	1
076303	002	AP	1	1
076304	001	AP	1	1
076304	002	AP	1	1
076307	001	AB	1	1
076307	002	AB	1	1
076307	003	AB	1	1
076309	001	BX	1	1
076309	002	BX	1	1
076309	003	BX	1	1
076309	004	BX	1	1
076309	005	BX	1	1
076310	001	AB	1	1
076311	001	AB	1	1
076311	002	AB	1	1
076311	003	AB	1	1
076311	004	AB	1	1
076312	001	AB	1	1
076312	002	AB	1	1
076312	003	AB	1	1
076313	001	AP	1	1
076313	002	AP	1	1
076313	003	AP	1	1
076314	001	AB	1	1
076314	002	AB	1	1
076314	003	AB	1	1
076314	004	AB	1	1
076316	001	AP	1	1
076317	001	AB	1	1
076317	002	AB	1	1
076317	003	AB	1	1
076317	004	AB	1	1
076320	001	AB	1	1
076323	001	AP	1	1
076327	001	AB	1	1
076327	002	AB	1	1
076327	003	AB	1	1
076330	001	AP	1	1
076330	002	AP	1	1
076333	001	AB	1	1
076333	002	AB	1	1
076333	003	AB	1	1
076333	004	AB	1	1
076334	001	AB	1	1
076335	001	AB	1	1
076337	001	AB	1	1
076338	001	AB	1	1
076341	001	AB	1	1
076341	002	AB	1	1
076341	003	AB	1	1
076341	004	AB	1	1
076343	001	AB	1	1
076343	002	AB	1	1
076343	003	AB	1	1
076343	004	AB	1	1
076344	001	AB	1	1
076344	002	AB	1	1
076344	003	AB	1	1
076344	004	AB	1	1
076345	001	AB	1	1
076345	002	AB	1	1
076345	003	AB	1	1
076346	001	AB	1	1
076346	002	AB	1	1
076346	003	AB	1	1
076346	004	AB	1	1
076347	001	AB	1	1
076347	002	AB	1	1
076349	001	AP	1	1
076351	001	AB	1	1
076351	002	AB	1	1
076351	003	AB	1	1
076351	004	AB	1	1
076353	001	AB	1	1
076353	002	AB	1	1
076353	003	AB	1	1
